title,popularity,favorites,studios,studios_name
Oni Chichi Harem,0.3826084051580142,2.7866907649068047e-05,232,Blue bread
Bocchi the Rock!: Gotou Futari no Onee-chan Kansatsu Nikki,0.3700140308679094,1.9904934035048607e-05,308,CloverWorks
Transformers 40th Anniversary Special Movie,0.4419389323177657,5.175282849112637e-05,1804,Trigger
Bell-chan Luko-chan Mori-hen,0.9923832431348968,0.0,272,CALF
Yowaki Hakanaki Mono-tachi Pilot Movie,0.8877864635531503,0.0,1976,dwarf
Itoshii Itoshii Itoshi no Pan-hen,0.8301262778111845,0.0,1976,dwarf
Nendoroid 15-shuunen Anniversary PV,0.9315160018707824,0.0,1976,dwarf
Girls Band Cry Movie,0.2518540789737422,0.0001035056569822,1751,Toei Animation
"Bye Bye, Earth 2nd Season",0.1710095543529097,0.0002627451292626,801,LIDENFILMS
Elf-san wa Yaserarenai.: Hami Niku no Shima/Calorie Lovers,0.2565310349435424,9.952467017524302e-05,421,Elias
Star Wars x One Piece,0.504109039887753,3.980986807009721e-06,1751,Toei Animation
Baolie Feiche 4: Shou Shen Chuji,0.8967394935524821,0.0,113,Alpha Group
Undead,0.4351239393331997,7.961973614019442e-06,1327,Shaft
Shoushimin Series 2nd Season,0.113115520812454,0.0014371362373305,809,Lapin Track
Doraemon: Ken-chan no Bouken,0.753290572593038,0.0,1355,Shin-Ei Animation
Annecy Festival 60th Anniversary PVs,0.5378499365270261,0.0,1751,Toei Animation
Kono Subarashii Sekai ni Shukufuku wo! 3: Bonus Stage,0.0911004209260372,0.00042596558835,389,Drive
Paipai Kamen de Doukashiran?,0.6002204850671476,0.0,1262,SANZIGEN
Kirio Fanclub,0.2271998396472239,4.777184168411665e-05,1297,Satelight
Yumemiru Otome,0.3523084118393799,7.56387493331847e-05,1668,T-Rex
Ore dake Level Up na Ken: ReAwakening,0.1181933587225228,0.0009196079524192,14,A-1 Pictures
Aldnoah.Zero: Ame no Danshou - The Penultimate Truth,0.2603728202044498,5.175282849112637e-05,22,A-1 Pictures|TROYCA
Kaoru Hana wa Rin to Saku,0.0198770628716509,0.0338821787144597,308,CloverWorks
Saigo ni Hitotsu dake Onegai shitemo Yoroshii deshou ka,0.0551212667869312,0.0029937020788713,801,LIDENFILMS
Virgin Punk: Clockwork Girl,0.135698536780918,0.0005453951925603,1327,Shaft
Dark Moon: Tsuki no Saidan,0.1516670007349502,0.0006449198627355,1698,TROYCA
Shinobanai! Crypto Ninja Sakuya: San no Maki,0.6683036012560967,0.0,441,Fanworks
Jibi Eopseo,0.3949021179929177,3.184789445607777e-05,797,LICO
Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san Season 2,0.0804436426805639,0.0027906717517138,382,Doga Kobo
Salangui Hachyuping,0.7446047972205518,0.0,1261,SAMG Entertainment
Dan Yuan Meng Changjiu,0.6051981024921493,0.0,1335,Shanghai Animation Film Studio
Agami,0.4647892029130754,0.0,1560,Studio Meditation With a Pencil
Wish Cat,0.648994454466493,3.980986807009721e-06,1261,SAMG Entertainment
Freestyle Shin-chan: Kasukabe no Rapper,0.8057392931115119,0.0,1355,Shin-Ei Animation
Koudai Tanxian Dui,0.991414445112581,0.0,1415,Steamworks
On-chan no Kyou wa Donna Kanji?,0.8680096211665664,0.0,1727,Tecarat
Kidou Keisatsu Patlabor: EZY,0.3353377430346763,4.777184168411665e-05,688,J.C.Staff
Yao Shen Ji 6th Season,0.4984298790672813,0.0,1257,Ruo Hong Culture
Murder Mystery of the Dead,0.3031335604997661,9.55436833682333e-05,1952,Ziine Studio
WBB Short Short Animation,0.7807843923297921,0.0,412,Echoes
Shooting Star Catch! Tiniping,0.6068684439099352,3.980986807009721e-06,1261,SAMG Entertainment
Danbi wa Kkaebi,0.9816930580610675,0.0,319,Comma Studio
Goyang-iga Doeeossda,0.9765484064942874,0.0,319,Comma Studio
Kobayashi-san Chi no Maid Dragon: Samishigariya no Ryuu,0.112881673013964,0.0006210339418935,787,Kyoto Animation
City The Animation,0.0871584151800628,0.0027508618836437,787,Kyoto Animation
Ai no Yakusoku,0.6203313957372887,0.0,1515,Studio Harutonari
One Piece: Yuruganu Seigi! Kaigun no Hokoritakaki Log!,0.3914278078439233,0.0,1751,Toei Animation
Kinnikuman: Kanpeki Choujin Shiso-hen Season 2,0.3506714772499498,1.9904934035048607e-05,1166,Production I.G
Shendao Dizun,0.5456671343622637,7.961973614019442e-06,1257,Ruo Hong Culture
Dadao Chaotian,0.4961916215674483,5.971480210514582e-05,279,CG Year
Ookami to Koushinryou: Merchant Meets the Wise Wolf 2nd Season,0.127814525288969,0.0005095663112972,1116,Passione
FNS 27-Jikan TV: Nihon no Rekishi Anime,0.7047170441638271,0.0,1751,Toei Animation
Gorilla no Kami kara Kago sareta Reijou wa Ouritsu Kishidan de Kawaigarareru,0.1018574196565778,0.0006528818363495,732,Kachigarasu
"Peullaseutig-eulo Gadeugchan Sesang, Ili Aideul-i Majuhal Milaega Doel Su Issseubnida.",0.9105699204917485,0.0,319,Comma Studio
Zongmen Li Chule Wo Dou Shi Wodi,0.537282020444979,1.5923947228038885e-05,1656,Suoyi Technology
Tunshi Xingkong Movie: Xueluo Dalu,0.4196565778045032,3.184789445607777e-05,1405,Sparkly Key Animation Studio
Poketoon (2024),0.3919957239259704,2.3885920842058325e-05,1950,Zexcs|Studio Colorido|Studio Nanahoshi|team Yamahitsuji|Nagomi
Sengoku Youko: Senma Konton-hen Recap,0.4912474109708024,0.0,1873,White Fox
Neverender,0.7493151600187078,0.0,921,Mimoid|Caviar
Jeil Pap,0.8049375292309748,0.0,319,Comma Studio
Man Huang Xian Jie,0.6769893766285828,0.0,1257,Ruo Hong Culture
Mushen Ji,0.2027460412908398,0.0002587641424556,1405,Sparkly Key Animation Studio
Senpai wa Otokonoko Movie: Ame Nochi Hare,0.202612413977417,0.0001313725646313,1202,Project No.9
Schick x One Piece,0.4942540255228168,0.0,1751,Toei Animation
Kizu darake Seijo yori Houfuku wo Komete,0.1826017237923431,0.0003423648654028,671,Imagica Infos|Imageworks Studio
Smile (2013),0.8518741230707556,0.0,1441,Studio Bingo
Dushi Gu Xian Yi,0.5350771697735017,1.5923947228038885e-05,1903,Xing Yi Kai Chen
Sword Art Online Alternative: Gun Gale Online II - Gala,0.3744905458675753,1.9904934035048607e-05,14,A-1 Pictures
Zhen Hun Jie 4th Season,0.4150130286630587,1.5923947228038885e-05,834,L²Studio
Tensei shitara Slime Datta Ken 4th Season,0.0534843321975011,0.0038018424006942,12,8bit
Tensei shitara Slime Datta Ken Movie 2: Soukai no Namida-hen,0.1201977684238658,0.0005095663112972,12,8bit
Kitto Zutto,0.8637335471370348,0.0,1244,Rhythmos
Hu He Yao Shi Lu,0.5566579808912941,1.5923947228038885e-05,947,Motion Magic
Sousou no Frieren 2nd Season,0.0167034141778579,0.0273453983773497,856,Madhouse
Doraemon Movie 44: Nobita no E Sekai Monogatari,0.4341551413108839,3.582888126308749e-05,1355,Shin-Ei Animation
Tsue to Tsurugi no Wistoria Season 2,0.0716910536513663,0.0017396912346632,83,Actas|Bandai Namco Pictures
Boku no Kokoro no Yabai Yatsu Movie,0.1395069152134696,0.0007285205856827,1355,Shin-Ei Animation
Grand Blue Season 2,0.0470702211532037,0.0051832448227266,1946,Zero-G|Liber
Ai no Shoumi Kigen,0.7567648827420325,0.0,116,Andraft
Kami no Tou: Koubou-sen,0.0625375826819001,0.0011067143323487,1744,The Answer Studio
Sengoku Youko: Yonaoshi Kyoudai-hen Recap,0.4564709026525022,1.1942960421029164e-05,1873,White Fox
High Score Specials,0.7635798757265985,0.0,346,DLE
Wuhang Zhanshen 2nd Season,0.6653972071891494,0.0,1257,Ruo Hong Culture
Donut Hole,0.5667802498830761,1.1942960421029164e-05,1166,Production I.G
Chuuzenji-sensei Mononoke Kougiroku: Sensei ga Nazo wo Hodoite Shimau kara.,0.1982695262911739,0.0001393345382453,0,100studio
Mad Popcorn World!,0.7216877129685307,0.0,774,Kitchen Ltd.
Saero Gumidyeon: San 257,0.7763746909868376,0.0,1285,STUDIOK110
Re:Zero kara Hajimeru Break Time 3rd Season,0.2328455936393398,0.0002109923007715,1593,Studio PuYUKAI
Slime Boukenki,0.7366205652435357,0.0,1166,Production I.G
Slime Boukenki: Wolf-kun Ganbaru no Maki,0.7899044564709026,0.0,1166,Production I.G
Yeon-ui Pyeonji,0.3441571457205852,7.165776252617498e-05,800,LICO|Studio N
One Piece Fan Letter,0.0580610676822342,0.0102191931335939,1751,Toei Animation
Monotone,0.6320237856617893,3.980986807009721e-06,309,CloverWorks|Ijigen Tokyo
Himekishi wa Barbaroi no Yome,0.1083049375292309,0.0006289959155075,716,Jumondou
5-Okunen Button (TV Special),0.7082581679695329,3.980986807009721e-06,1603,Studio Sota
Anata no You ni,0.8855482060533173,0.0,774,Kitchen Ltd.
Toemarok,0.55926371350304,1.5923947228038885e-05,830,Locus Corporation
Shinsei Kourin Dacryon Luna,0.4560032070555221,1.1942960421029164e-05,131,Anime Antenna Iinkai
The iDOLM@STER Shiny Colors 2nd Season: SHHis,0.477183136233046,0.0,1153,Polygon Pictures
Bleach 20th PV,0.2227567314759136,0.0002547831556486,1135,Pierrot Films
Reaper,0.6574797888688447,0.0,1135,Pierrot Films
Sylvanian Families: Freya no Piece of Secret,0.7288033674082982,7.961973614019442e-06,808,LandQ studios
Yozakura-san Chi no Daisakusen 2nd Season,0.1484599452128015,0.0004737374300341,1275,SILVER LINK.
Chao Neng Lifang: Chaofan Pian,0.1146522349168169,0.0008161022954369,221,Big Firebird Culture
[Oshi no Ko] 3rd Season,0.036680697534576,0.0078266200625811,382,Doga Kobo
Nige Jouzu no Wakagimi 2nd Season,0.159918487338812,8.360072294720415e-05,308,CloverWorks
Fairy Tail: 100-nen Quest - Kanwa - Lucy's Diary,0.3671410436293178,7.961973614019442e-06,688,J.C.Staff
Xian Ji Xun Zong,0.6999732745373154,3.980986807009721e-06,1257,Ruo Hong Culture
Kyoushi no K,0.6498296251753858,0.0,68,AQUA ARIS
Kaijuu Sekai Seifuku (TV),0.4951894167167769,0.0,346,DLE
Odayaka Kizoku no Kyuuka no Susume.,0.1509654573394802,0.0003503268390168,1661,SynergySP
Blue Lock: Episode Nagi - Additional Time!,0.2985902318433888,3.980986807009721e-05,12,8bit
Nui Story 2,0.8009287098282889,3.980986807009721e-06,1139,Piso Studio
Kowloon Generic Romance,0.0575599652568985,0.0021377899153642,158,Arvo Animation
Delico's Nursery: Ikuji Nisshi,0.4428743235117258,7.961973614019442e-06,688,J.C.Staff
Chang Sheng Jie,0.4137769760138972,4.777184168411665e-05,1215,Qingxiang Culture
"Taka no Tsume Gaiden ""Himitsu Kyuusha: Uma no Hizume""",0.8444578071757867,0.0,346,DLE
"Taka no Tsume Gaiden ""Himitsu Kyuusha: Uma no Hizume - Grand Prix""",0.8471637602725997,0.0,346,DLE
"Taka no Tsume Gaiden ""Himitsu Kyuusha: Uma no Hizume - Derby Conquest""",0.815494086991381,3.980986807009721e-06,346,DLE
Kankin Kuiki Level X 2nd Season,0.3994788534776508,2.7866907649068047e-05,671,Imagica Infos|Imageworks Studio
Boku no Hero Academia: Final Season,0.0309681298857486,0.0114373750965389,235,Bones Film
One Piece: Gyojin Tou-hen,0.1357319436092737,0.0006528818363495,1751,Toei Animation
Arnold He Ta Ke Ai de Muomen,0.9203915280283288,0.0,741,Kanaban Graphics
Meta,0.8069419389323177,0.0,1481,Studio Elle|Andraft
Insect Land (ONA),0.8673414845994522,0.0,712,Jinnis Animation Studios
Compu Movie,0.839480189750785,3.980986807009721e-06,1079,OutSide Directors Company
"Muchuu sa, Kimi ni.",0.191554753791675,0.0002945930237187,382,Doga Kobo
Karaoke Iko!,0.168971737823211,0.0006409388759285,382,Doga Kobo
Himitsu no Moumaku,0.9596445513462952,0.0,1079,OutSide Directors Company
Zombie,0.9993652702612412,0.0,778,Koinrush Studio
Tudi Ge Ge Shi Da Lao,0.5418253491013563,2.3885920842058325e-05,1381,Shuiniu Dongman
Neverland,0.716843722856952,0.0,1039,OTOIRO
"Kanchigai no Atelier Meister: Eiyuu Party no Moto Zatsuyougakari ga, Jitsu wa Sentou Igai ga SSS Rank Datta to Iu Yoku Aru Hanashi",0.080076167568651,0.0009355318996472,402,EMT Squared
Wo Neng Wuxian Dunwu,0.5682835571590833,0.0,1748,Tianshi Wenhua
"Saikyou no Ousama, Nidome no Jinsei wa Nani wo Suru?",0.0507449722723324,0.0046577545642013,1430,Studio A-CAT
Ikusei,0.3883543796351974,3.184789445607777e-05,1660,Suzuki Mirano
Eris no Seihai,0.1187278679762143,0.000418003614736,163,Ashi Productions
Rilakkuma,0.4029531636266452,3.184789445607777e-05,1166,Production I.G
Ore wa Seikan Kokka no Akutoku Ryoushu!,0.0833500367475112,0.001242067883787,1220,Quad
Kanpekisugite Kawaige ga Nai to Konyaku Haki sareta Seijo wa Ringoku ni Urareru,0.0845860893966726,0.0010629234774715,1698,TROYCA
Love Live! Nijigasaki Gakuen School Idol Doukoukai: Kanketsu-hen Part 2,0.3142580343422195,5.5733815298136095e-05,1635,Sunrise
Love Live! Nijigasaki Gakuen School Idol Doukoukai: Kanketsu-hen Saishuushou,0.4107703614618828,3.980986807009721e-06,1635,Sunrise
Akujiki Reijou to Kyouketsu Koushaku,0.1006213670074163,0.0008718361107351,159,Asahi Production
Naoe-kun wa Yasesasetai. (ONA),0.5678158615621033,0.0,68,AQUA ARIS
Sound of Music,0.8873521747845259,0.0,845,MARK
"Watashi wo Tabetai, Hitodenashi",0.0932718647691588,0.0019626264958557,1550,Studio Lings
Wo Shi Da Shenxian 3rd Season,0.6206654640208459,1.1942960421029164e-05,279,CG Year
Kizao,0.8050043428876862,0.0,1094,PERIMETRON|StealthWorks
Shugotte Lu-knight,0.7004075633059397,0.0,1624,StudioXD
Tsuma Netori Rei: Boku no Ayamachi Kanojo no Sentaku,0.3744571390392196,0.0001234105910173,1726,Teatro Nishi Tokyo Studio
Kuromi's Pretty Journey: Hacha Mecha! Multiverse Daidasshutsu!,0.4981292176120799,3.582888126308749e-05,1567,Studio Nanahoshi|Qzil.la|Imagica Infos
VSPO!,0.7351840716242399,3.980986807009721e-06,1096,PINE JAM
Cheng He Titong 2nd Season,0.4441771898175987,5.175282849112637e-05,1348,Shengying Animation
Flower Rhapsody,0.6020912674550678,7.961973614019442e-06,1532,Studio KAI
Terra Live,0.535745306340616,1.1942960421029164e-05,1403,Space Neko Company|Panda Tower Studio
Kanojo Face The Animation,0.3570187746375359,7.165776252617498e-05,1368,Shion
Elemon,0.8693793011291507,0.0,1751,Toei Animation
Kaya-chan wa Kowakunai,0.123939333199706,0.0006449198627355,409,East Fish Studio
Isekai no Sata wa Shachiku Shidai,0.122636466893833,0.0016242426172599,1467,Studio Deen
Wanjie Zhuzai,0.6135498095810783,1.1942960421029164e-05,1257,Ruo Hong Culture
Wangu Zui Qiang Zong,0.5954767154406361,3.980986807009721e-06,1257,Ruo Hong Culture
Isekai Munchkin: HP1 no Mama de Saikyou Saisoku Dungeon Kouryaku,0.2044163827086256,0.0001552584854733,392,Durandal
Yano-kun no Futsuu no Hibi,0.1038952361862764,0.0006688057835776,98,Ajia-do
Arne no Jikenbo,0.1744838645019042,0.0001433155250523,1275,SILVER LINK.
Biaozhun Guige Zhanshi,0.7331128482661856,0.0,1090,PAINTFREE
Hotel Inhumans,0.1689049241664996,0.0001791444063154,255,Bridge
Yuru Camp△ Season 4,0.1763546468898243,0.0002070113139645,479,FuRyu Pictures
Hypnosis Mic: Division Rap Battle Movie,0.3899913142246275,3.184789445607777e-05,1153,Polygon Pictures
Boukyaku Battery (TV) 2nd Season,0.2920759003140241,3.980986807009721e-05,840,MAPPA
Xian Ni Movie: Shenlin Zhi Zhan,0.4491548072426004,5.175282849112637e-05,191,BUILD DREAM
Zenryoku Usagi (2023) 2nd Season,0.7358522081913543,0.0,1248,Rising Force
Tousouchuu: Great Mission - Maika to Rabbi no Souryoku Shuzai - Tsuki Sekaiichi no Tousousha wa Dare da!,0.646388721854747,3.980986807009721e-06,1751,Toei Animation
Sakamoto Days Part 2,0.0375826819001803,0.0033599528651162,1679,TMS Entertainment
Shan Shantian Tianjian,0.758234783189684,0.0,735,Kaihuang Donghua
Ballpark de Tsukamaete!,0.1251753858488675,0.000437908548771,402,EMT Squared
Tensui no Sakuna-hime: Kokorowa Inasaku Nisshi,0.3969065276942606,1.1942960421029164e-05,1086,P.A. Works
Nihon e Youkoso Elf-san Mini Anime,0.4880737622770094,0.0,68,AQUA ARIS
Zanting! Zhi Xu Chongzu,0.5613683436894501,7.961973614019442e-06,783,Kung Fu Frog Animation
Amayo no Tsuki,0.2569653237121667,0.0001672014458944,320,CompTown
Natsume Yuujinchou Shichi: Nobashita Te wa,0.2272666533039353,7.56387493331847e-05,1382,Shuka
"Shinjiteita Nakama-tachi ni Dungeon Okuchi de Korosarekaketa ga Gift ""Mugen Gacha"" de Level 9999 no Nakama-tachi wo Te ni Irete Moto Party Member to Sekai ni Fukushuu & ""Zamaa!"" Shimasu!",0.0694193893231776,0.0017516341950842,688,J.C.Staff
Sore Ike! Anpanman: Anpanman to Black Christmas,0.8802699271731141,0.0,1679,TMS Entertainment
Sore Ike! Anpanman: Meringue Sisters no Christmas,0.8851473241130486,0.0,1679,TMS Entertainment
Mairimashita! Iruma-kun 4th Season,0.1025589630520478,0.0009235889392262,197,Bandai Namco Pictures
Naruheso-kun Pilot,0.867942807509855,0.0,1673,TCJ
Dekin no Mogura,0.1722456070020712,0.0002746880896836,246,Brain's Base
Busamen Gachi Fighter,0.1146188280884612,0.0003264409181747,1873,White Fox
Kuroi Rayquaza Kourin,0.7074564040889958,0.0,661,Ijigen Tokyo
Sore Ike! Anpanman: Bokura no Christmas Concert,0.8895236186276475,0.0,1679,TMS Entertainment
Sore Ike! Anpanman: Anpanman to Merry Christmas,0.8873187679561703,0.0,1679,TMS Entertainment
"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",0.0785728602926438,0.004112359371641,2006,studio MOTHER
Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 7th Season,0.6390726264448453,0.0,68,AQUA ARIS
Anne Shirley,0.1149194895436627,0.0012062390025239,1744,The Answer Studio
Star Wars: Visions Volume 3,0.2329792209527627,3.582888126308749e-05,1168,Production I.G|David Production|Kinema Citrus|Anima|Kamikaze Douga|Trigger|Wit Studio|Polygon Pictures|Project Studio Q
Hitchcock-ui Eotteonhalu,0.9862697935458008,0.0,1560,Studio Meditation With a Pencil
Cat's♥Eye,0.2299391995723926,0.0001035056569822,801,LIDENFILMS
Ikuiku Succubus Saikyouiku,0.401449856350638,2.3885920842058325e-05,1259,Ryuu M's
Maarui Kanojo to Zannen na Kareshi 2nd Season,0.5926371350304002,0.0,667,Imageworks Studio
Onaka ga Guuguu Island,0.8536780918019643,0.0,1823,Tsumupapa
Sore Ike! Anpanman: Anpanman no Christmas Show,0.8626645286296518,0.0,1679,TMS Entertainment
Sore Ike! Anpanman: Anpanman to Chiisana Santa no Christmas,0.8893899913142246,0.0,1679,TMS Entertainment
Seihantai na Kimi to Boku,0.0519142112647825,0.0052270356776037,809,Lapin Track
Wo Qi Ku Le Baiwan Xiulian Zhe 2nd Season,0.6854747110309347,0.0,1656,Suoyi Technology
Nazotoki wa Dinner no Ato de,0.1547738357720318,0.0003144979577537,856,Madhouse
Shabake,0.2066212333801029,9.55436833682333e-05,197,Bandai Namco Pictures
"MARO17: Mada, Akirametenai Daro?",0.6542393265183403,0.0,840,MAPPA
Sore Ike! Anpanman: Black Santa to Suteki na Present,0.8986770895971136,0.0,1679,TMS Entertainment
Sore Ike! Anpanman: Ganbare Cream Panda! Christmas no Bouken,0.9175853544464488,0.0,1679,TMS Entertainment
Shiranai Koto Shiritai no? The Animation,0.3717511859424066,2.3885920842058325e-05,1315,Seven
Sore Ike! Anpanman: Akahana Chappie Yuuki no Christmas,0.9129083984766486,0.0,1679,TMS Entertainment
Sore Ike! Anpanman: Anpanman to Gomira no Shiro no Christmas,0.9055923030667468,0.0,1679,TMS Entertainment
Toumei Otoko to Ningen Onna: Sonouchi Fuufu ni Naru Futari,0.1203313957372887,0.0006210339418935,1202,Project No.9
Uchuujin MuuMuu,0.2217545266252422,8.360072294720415e-05,1010,OLM
Sore Ike! Anpanman: Doremifa Shima no Christmas,0.9057259303801696,0.0,1679,TMS Entertainment
Sore Ike! Anpanman: Kagayake! Burikid no Christmas Tree,0.9150464354914144,0.0,1679,TMS Entertainment
Kimi to Idol Precure♪,0.2730340081512661,0.0002707071028766,1751,Toei Animation
Lupin the IIIrd the Movie: Fujimi no Ketsuzoku,0.3088795349769492,1.5923947228038885e-05,1729,Telecom Animation Film
Yami Shibai 14,0.3235451326251085,5.971480210514582e-05,648,ILCA
Zuoshou Shanglan 2,0.374290104897441,2.3885920842058325e-05,615,Heart & Soul Animation
Wu Lian Dianfeng,0.4858689116055321,4.777184168411665e-05,279,CG Year
Wan Jie Du Zun 3rd Season,0.5288300928709828,1.5923947228038885e-05,1257,Ruo Hong Culture
New Me,0.7622101957640142,0.0,1999,pH Studio|Andraft
Cang Yuan Tu 2,0.4054586757533239,9.952467017524302e-05,1352,Shenman Entertainment|Tianshi Wenhua
Sore Ike! Anpanman: Anpanman to Santa-san e no Tegami,0.9037883343355382,0.0,1679,TMS Entertainment
Sore Ike! Anpanman: Baikinman to Suteki na Christmas Cake,0.905692523551814,0.0,1679,TMS Entertainment
Huyao Xiao Hongniang 13: Huang Feng Ling Pian,0.5920692189483531,1.5923947228038885e-05,752,Ke Yue Xue Zi
Gnosia,0.1178592904389657,0.0015565658415408,1974,domerica
Sore Ike! Anpanman: Poppo-chan no Kirakira Christmas,0.9128749916482928,0.0,1679,TMS Entertainment
Sore Ike! Anpanman: Kokin-chan to Christmas no Okurimono,0.9057927440368811,0.0,1679,TMS Entertainment
Zhao Lin de Tanxian Riji,0.9062938464622168,0.0,440,Fantawild Animation
Renjian Zui Deyi 2nd Season,0.6904523284559364,0.0,1656,Suoyi Technology
Sore Ike! Anpanman: Anpanman to Hajimete no Christmas Night,0.8914946215006347,0.0,1679,TMS Entertainment
Sore Ike! Anpanman: Santa ni Natta Chibi wo Ookami-kun,0.903821741163894,0.0,1679,TMS Entertainment
Jiaonang Jihua: Yingxiong,0.6943609273735551,0.0,1124,Pb Animation|Yudubai Animation|717 Animation Studio
Oniisan Ohitori desu ka?,0.3720852542259638,4.777184168411665e-05,1315,Seven
Yowayowa Sensei,0.157446382040489,0.000414022627929,246,Brain's Base
Meitantei Conan Movie 28: Sekigan no Flashback,0.2629117391594842,0.0001114676305962,1679,TMS Entertainment
Masuda Kousuke Gekijou: Gag Manga Biyori Go,0.4305137970201109,2.3885920842058325e-05,1467,Studio Deen
Kidou Senshi Gundam: GQuuuuuuX,0.106300527827888,0.0011544861740328,1645,Sunrise|Khara
Xiong Chumo: Chongqi Weilai,0.8145252889690653,0.0,440,Fantawild Animation
Jungle Taxi,0.900280617358188,0.0,1283,STUDIO 8 DOGS
Hell Mode: Yarikomizuki no Gamer wa Hai Settei no Isekai de Musou suru,0.0996859758134562,0.0007086156516477,1923,Yokohama Animation Lab
Desk Bugs,0.8587225228836773,0.0,1283,STUDIO 8 DOGS
Nikuen,0.3663058729204249,8.758170975421387e-05,232,Blue bread
Sore Ike! Anpanman: Santa-san wo Sukue! Koori no Shiro no Christmas,0.9057593372085254,0.0,1679,TMS Entertainment
Sore Ike! Anpanman: Tetsu no Hoshi no Iron Christmas,0.9058261508652368,0.0,1679,TMS Entertainment
Kidou Senshi Gundam: ALC Encounter,0.5868243468965056,3.980986807009721e-06,1635,Sunrise
Crz Love,0.7072559631188615,3.980986807009721e-06,1698,TROYCA
Minute! Kaijuu 8-gou,0.4325182067214538,7.961973614019442e-06,1696,TOHO animation STUDIO
Complex♡Princess,0.6289837642814191,1.1942960421029164e-05,1262,SANZIGEN
Hello Kitty to Asobou! Manabou!,0.7073561836039286,0.0,818,Liberty Animation Studio
Red Table,0.9883076100754994,0.0,1283,STUDIO 8 DOGS
Takopii no Genzai,0.0301663660052114,0.0261112924671767,424,Enishiya
Sore Ike! Anpanman: Chibikko Santa no Niconico Christmas,0.9056591167234582,0.0,1679,TMS Entertainment
Sore Ike! Anpanman: Akachanman to Baikin Santa,0.8824747778445914,0.0,1679,TMS Entertainment
Immoral Routine The Animation,0.3609273735551546,0.0001035056569822,1315,Seven
Kanochi x Netorare Kazoku The Animation,0.3980757666867107,3.582888126308749e-05,131,Anime Antenna Iinkai
R,0.926972673214405,0.0,1249,Robot Communications
Nekko,0.7944143782989243,0.0,1091,PERIMETRON
Necronomico no Cosmic Horror Show,0.221186610543195,9.952467017524302e-05,1510,Studio Gokumi
Araiguma Calcal-dan,0.4347898710496425,2.7866907649068047e-05,981,Nippon Animation
"Food Court de, Mata Ashita.",0.1362664528629652,0.0005931670342444,169,Atelier Pontdarc
Champignon no Majo,0.1452862965190084,0.0002468211820346,1832,Typhoon Graphics|Qzil.la
Gomu wo Tsukete to Iimashita yo ne...,0.3779982628449255,7.165776252617498e-05,1315,Seven
Twins Hinahima,0.3174984966927239,4.777184168411665e-05,728,KaKa Technology Studio
"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu II",0.1301530032738692,0.000437908548771,179,Aura Studio
Tsuihousha Shokudou e Youkoso!,0.1015233513730206,0.0005095663112972,1010,OLM
Quanqiu Gao Wu,0.4302465423932651,6.369578891215554e-05,1870,Wawayu Animation
Yongheng Jian Zu,0.6030934723057393,3.980986807009721e-06,1350,Shenli Guangyin
Bukiyou na Senpai.,0.0995523485000334,0.0007882353877879,1480,Studio Elle
Kodamasuru,0.897574664261375,0.0,920,Mimoid
Koupen-chan,0.286329925836841,0.0003224599313677,816,Lesprit
Everyday Host,0.2485133961381706,0.0001512774986663,441,Fanworks
Monpoke,0.4505578940335404,3.980986807009721e-06,441,Fanworks
Wu Dong Qian Kun 5th Season,0.4040889957907396,3.582888126308749e-05,948,Motion Magic|DC Impression Vision
Dandadan 2nd Season,0.015400547871985,0.0150401681568827,1310,Science SARU
Nezha Zhi Mo Tong Nao Hai,0.2325115253557827,0.0002627451292626,1043,October Media
Skip to Loafer 2nd Season,0.1358321640943409,0.0002786690764906,1086,P.A. Works
Vortex,0.656510990846529,0.0,1800,TriF Studio
Hyakushou Kizoku 3rd Season,0.4404356250417585,0.0,1133,Pie in the sky
Kabushikigaisha Magi-Lumière 2nd Season,0.285862230239861,1.5923947228038885e-05,688,J.C.Staff
Nonohara Yuzuka no Himitsu no Haishin,0.365704550010022,7.165776252617498e-05,1668,T-Rex
Bao Ke Meng Donghua Tujian: Qian Ling Bai Li,0.632992583684105,0.0,1343,Shanghai Zhijian Network
Fanren Xiu Xian Zhuan 4th Season,0.3789002472105298,0.0001910873667364,1077,Original Force|Wonder Cat Animation
Huo Feng Liao Yuan Er,0.5757666867107637,7.961973614019442e-06,807,LX Animation Studio
Xian Wang de Richang Shenghuo 5,0.1732144050243869,0.0002707071028766,829,Liyu Culture
Shaonian Ge Xing: Xue Ran Tianqi Pian,0.6095743970067482,3.980986807009721e-06,279,CG Year
Bai Yao Pu: Luoyang Pian,0.4359257032137368,3.582888126308749e-05,286,CMC Media
Ye de Mingming Shu,0.5254225963786998,7.961973614019442e-06,298,Chosen
Ranma ½ (2024) 2nd Season,0.0939400013362731,0.0009235889392262,840,MAPPA
Junzi Wu Ji,0.5914678960379501,3.980986807009721e-06,1885,Wonder Cat Animation
Nan Hong,0.4625175385848867,1.9904934035048607e-05,1121,Pb Animation
Chang Ge Xing,0.4832631789937863,4.3790854877106935e-05,188,BIGBIGSUN
